"ID","subspecies","authority","code","comment","status","species","species_id","inaturalist","taxonID","notes"
12934,"Achaetops pycnopygius spadix","Clancey, 1972",,,,"Achaetops pycnopygius",7407,16771,"https://www.inaturalist.org/taxa/629461",
16105,"Acridotheres burmannicus burmannicus","(Jerdon, 1862)",,,,"Acridotheres burmannicus",8571,16772,"https://www.inaturalist.org/taxa/629462",
16106,"Acridotheres burmannicus leucocephalus","Salvadori & Giglioli, 1870",,,,"Acridotheres burmannicus",8571,16773,"https://www.inaturalist.org/taxa/629463",
16094,"Acridotheres cristatellus brevipennis","Hartert, 1910",,,,"Acridotheres cristatellus",8563,16774,"https://www.inaturalist.org/taxa/629464",
16093,"Acridotheres cristatellus cristatellus","(Linnaeus, 1758)",,,,"Acridotheres cristatellus",8563,16775,"https://www.inaturalist.org/taxa/629465",
16095,"Acridotheres cristatellus formosanus","(Hartert, 1912)",,,,"Acridotheres cristatellus",8563,16776,"https://www.inaturalist.org/taxa/629466",
16098,"Acridotheres fuscus fumidus","Ripley, 1950",,,,"Acridotheres fuscus",8566,16777,"https://www.inaturalist.org/taxa/629468",
16097,"Acridotheres fuscus fuscus","(Wagler, 1827)",,,,"Acridotheres fuscus",8566,16778,"https://www.inaturalist.org/taxa/629469",
16096,"Acridotheres fuscus mahrattensis","(Sykes, 1832)",,,,"Acridotheres fuscus",8566,16779,"https://www.inaturalist.org/taxa/629470",
16099,"Acridotheres fuscus torquatus","Davison, WR, 1892",,,,"Acridotheres fuscus",8566,16780,"https://www.inaturalist.org/taxa/629471",
16102,"Acridotheres melanopterus melanopterus","(Daudin, 1800)",,,,"Acridotheres melanopterus",8570,16781,"https://www.inaturalist.org/taxa/629473",
16104,"Acridotheres melanopterus tertius","(Hartert, 1896)",,,,"Acridotheres melanopterus",8570,16782,"https://www.inaturalist.org/taxa/629474",
16103,"Acridotheres melanopterus tricolor","(Horsfield, 1821)",,,,"Acridotheres melanopterus",8570,16783,"https://www.inaturalist.org/taxa/629475",
16101,"Acridotheres tristis melanosternus","Legge, 1879",,,,"Acridotheres tristis",8569,16784,"https://www.inaturalist.org/taxa/629476",
16100,"Acridotheres tristis tristis","(Linnaeus, 1766)",,,,"Acridotheres tristis",8569,16785,"https://www.inaturalist.org/taxa/629477",
13146,"Acritillas indica guglielmi","(Ripley, 1946)",,,,"Acritillas indica",7277,,,
13144,"Acritillas indica icterica","(Strickland, 1844)",,,,"Acritillas indica",7277,,,
13145,"Acritillas indica indica","(Jerdon, 1839)",,,,"Acritillas indica",7277,,,
13684,"Acrocephalus aequinoctialis aequinoctialis","(Latham, 1790)",,,,"Acrocephalus aequinoctialis",7545,16786,"https://www.inaturalist.org/taxa/629478",
13685,"Acrocephalus aequinoctialis pistor","Tristram, 1883",,,,"Acrocephalus aequinoctialis",7545,16787,"https://www.inaturalist.org/taxa/629479",
13710,"Acrocephalus agricola agricola","(Jerdon, 1845)",,,,"Acrocephalus agricola",7564,,,
13711,"Acrocephalus agricola septimus","Gavrilenko, 1954",,,,"Acrocephalus agricola",7564,,,
13667,"Acrocephalus arundinaceus arundinaceus","(Linnaeus, 1758)",,,,"Acrocephalus arundinaceus",7533,16788,"https://www.inaturalist.org/taxa/629482",
13668,"Acrocephalus arundinaceus zarudnyi","Hartert, 1907",,,,"Acrocephalus arundinaceus",7533,16789,"https://www.inaturalist.org/taxa/629483",
13696,"Acrocephalus atyphus atyphus","(Wetmore, 1919)",,,,"Acrocephalus atyphus",7551,16790,"https://www.inaturalist.org/taxa/629484",
13697,"Acrocephalus atyphus eremus","(Wetmore, 1919)",,,,"Acrocephalus atyphus",7551,16791,"https://www.inaturalist.org/taxa/629485",
13701,"Acrocephalus atyphus flavidus","(Murphy & Mathews, 1929)",,,,"Acrocephalus atyphus",7551,16792,"https://www.inaturalist.org/taxa/629486",
13698,"Acrocephalus atyphus niauensis","(Murphy & Mathews, 1929)",,,,"Acrocephalus atyphus",7551,16793,"https://www.inaturalist.org/taxa/629487",
13699,"Acrocephalus atyphus palmarum","(Murphy & Mathews, 1929)",,,,"Acrocephalus atyphus",7551,16794,"https://www.inaturalist.org/taxa/629488",
13700,"Acrocephalus atyphus ravus","(Wetmore, 1919)",,,,"Acrocephalus atyphus",7551,16795,"https://www.inaturalist.org/taxa/629489",
13681,"Acrocephalus australis australis","(Gould, 1838)",,,,"Acrocephalus australis",7536,16796,"https://www.inaturalist.org/taxa/629490",
13679,"Acrocephalus australis carterae","Mathews, 1912",,,,"Acrocephalus australis",7536,,,
13680,"Acrocephalus australis gouldi","Dubois, AJC, 1901",,,,"Acrocephalus australis",7536,16797,"https://www.inaturalist.org/taxa/629491",
13678,"Acrocephalus australis sumbae","Hartert, 1924","SSP","Move sumbae to Australian Reed Warbler from Clamorous Reed Warbler following Dickinson & Christidis, 2014 and Beehler & Pratt (in press).",,"Acrocephalus australis",7536,16798,"https://www.inaturalist.org/taxa/629492",
13719,"Acrocephalus baeticatus baeticatus","(Vieillot, 1817)",,,,"Acrocephalus baeticatus",7567,16800,"https://www.inaturalist.org/taxa/629495",
13716,"Acrocephalus baeticatus cinnamomeus","Reichenow, 1908",,,,"Acrocephalus baeticatus",7567,16801,"https://www.inaturalist.org/taxa/629496",
13715,"Acrocephalus baeticatus guiersi","Colston & Morel, 1984",,,,"Acrocephalus baeticatus",7567,16802,"https://www.inaturalist.org/taxa/629497",
13718,"Acrocephalus baeticatus hallae","White, CMN, 1960",,,,"Acrocephalus baeticatus",7567,16803,"https://www.inaturalist.org/taxa/629498",
13717,"Acrocephalus baeticatus suahelicus","Grote, 1926",,,,"Acrocephalus baeticatus",7567,16804,"https://www.inaturalist.org/taxa/629499",
13709,"Acrocephalus concinens concinens","(Swinhoe, 1870)",,,,"Acrocephalus concinens",7561,16805,"https://www.inaturalist.org/taxa/629501",
13707,"Acrocephalus concinens haringtoni","Witherby, 1920",,,,"Acrocephalus concinens",7561,16806,"https://www.inaturalist.org/taxa/629502",
13708,"Acrocephalus concinens stevensi","Baker, ECS, 1922",,,,"Acrocephalus concinens",7561,16807,"https://www.inaturalist.org/taxa/629503",
13682,"Acrocephalus familiaris familiaris","(Rothschild, 1892)",,,"EXT","Acrocephalus familiaris",7537,14003,"https://www.inaturalist.org/taxa/236909",
13683,"Acrocephalus familiaris kingi","(Wetmore, 1924)","PS","See Olson 1996, Pratt and Pratt 2001 for proposed split of Nihoa Millerbird",,"Acrocephalus familiaris",7537,14004,"https://www.inaturalist.org/taxa/236910",
13665,"Acrocephalus gracilirostris cunenensis","(Hartert, 1903)",,,,"Acrocephalus gracilirostris",7529,16808,"https://www.inaturalist.org/taxa/629504",
13666,"Acrocephalus gracilirostris gracilirostris","(Hartlaub, 1864)",,,,"Acrocephalus gracilirostris",7529,16809,"https://www.inaturalist.org/taxa/629505",
13661,"Acrocephalus gracilirostris jacksoni","(Neumann, 1901)",,,,"Acrocephalus gracilirostris",7529,16810,"https://www.inaturalist.org/taxa/629506",
13663,"Acrocephalus gracilirostris leptorhynchus","(Reichenow, 1879)",,,,"Acrocephalus gracilirostris",7529,16811,"https://www.inaturalist.org/taxa/629507",
13659,"Acrocephalus gracilirostris neglectus","(Alexander, 1908)",,,,"Acrocephalus gracilirostris",7529,16812,"https://www.inaturalist.org/taxa/629508",
13662,"Acrocephalus gracilirostris parvus","(Fischer, GA & Reichenow, 1884)",,,,"Acrocephalus gracilirostris",7529,16813,"https://www.inaturalist.org/taxa/629509",
13660,"Acrocephalus gracilirostris tsanae","(Bannerman, 1937)",,,,"Acrocephalus gracilirostris",7529,16814,"https://www.inaturalist.org/taxa/629510",
13664,"Acrocephalus gracilirostris winterbottomi","(White, CMN, 1947)",,,,"Acrocephalus gracilirostris",7529,16815,"https://www.inaturalist.org/taxa/629511",
13703,"Acrocephalus kerearako kaoko","Holyoak, 1974",,,,"Acrocephalus kerearako",7552,16816,"https://www.inaturalist.org/taxa/629512",
13702,"Acrocephalus kerearako kerearako","Holyoak, 1974",,,,"Acrocephalus kerearako",7552,16817,"https://www.inaturalist.org/taxa/629513",
13706,"Acrocephalus melanopogon albiventris","(Kazakov, 1974)",,,,"Acrocephalus melanopogon",7557,14615,"https://www.inaturalist.org/taxa/446909",
13704,"Acrocephalus melanopogon melanopogon","(Temminck, 1823)",,,,"Acrocephalus melanopogon",7557,14616,"https://www.inaturalist.org/taxa/446910",
13705,"Acrocephalus melanopogon mimicus","(Madarász, 1903)",,,,"Acrocephalus melanopogon",7557,14617,"https://www.inaturalist.org/taxa/446911",
13694,"Acrocephalus mendanae consobrina","(Murphy & Mathews, 1928)",,,,"Acrocephalus mendanae",7550,16818,"https://www.inaturalist.org/taxa/629514",
13692,"Acrocephalus mendanae dido","(Murphy & Mathews, 1928)",,,,"Acrocephalus mendanae",7550,16819,"https://www.inaturalist.org/taxa/629515",
13695,"Acrocephalus mendanae fatuhivae","(Murphy & Mathews, 1928)",,,,"Acrocephalus mendanae",7550,16820,"https://www.inaturalist.org/taxa/629516",
13693,"Acrocephalus mendanae mendanae","Tristram, 1883",,,,"Acrocephalus mendanae",7550,16821,"https://www.inaturalist.org/taxa/629517",
13691,"Acrocephalus musae garretti","Holyoak & Thibault, 1978",,,"EXT","Acrocephalus musae",7549,16822,"https://www.inaturalist.org/taxa/629518",
13690,"Acrocephalus musae musae","(Forster, JR, 1844)",,,"EXT","Acrocephalus musae",7549,16823,"https://www.inaturalist.org/taxa/629519",
13687,"Acrocephalus percernis aquilonis","(Murphy & Mathews, 1928)",,,,"Acrocephalus percernis",7546,16824,"https://www.inaturalist.org/taxa/629520",
13689,"Acrocephalus percernis idae","(Murphy & Mathews, 1928)",,,,"Acrocephalus percernis",7546,16825,"https://www.inaturalist.org/taxa/629521",
13688,"Acrocephalus percernis percernis","(Wetmore, 1919)",,,,"Acrocephalus percernis",7546,16826,"https://www.inaturalist.org/taxa/629522",
13686,"Acrocephalus percernis postremus","(Murphy & Mathews, 1928)",,,,"Acrocephalus percernis",7546,16827,"https://www.inaturalist.org/taxa/629523",
13658,"Acrocephalus rufescens ansorgei","(Hartert, 1906)",,,,"Acrocephalus rufescens",7528,16828,"https://www.inaturalist.org/taxa/629525",
13657,"Acrocephalus rufescens chadensis","(Alexander, 1907)",,,,"Acrocephalus rufescens",7528,16829,"https://www.inaturalist.org/taxa/629526",
13656,"Acrocephalus rufescens rufescens","(Sharpe & Bouvier, 1877)",,,,"Acrocephalus rufescens",7528,16830,"https://www.inaturalist.org/taxa/629527",
13655,"Acrocephalus rufescens senegalensis","Colston & Morel, 1985",,,,"Acrocephalus rufescens",7528,16831,"https://www.inaturalist.org/taxa/629528",
13714,"Acrocephalus scirpaceus avicenniae","Ash, Pearson, DJ, Nikolaus & Colston, 1989",,,,"Acrocephalus scirpaceus",7566,16833,"https://www.inaturalist.org/taxa/629530",
13713,"Acrocephalus scirpaceus fuscus","(Hemprich & Ehrenberg, 1833)",,,,"Acrocephalus scirpaceus",7566,16834,"https://www.inaturalist.org/taxa/629531",
13712,"Acrocephalus scirpaceus scirpaceus","(Hermann, 1804)",,,,"Acrocephalus scirpaceus",7566,16835,"https://www.inaturalist.org/taxa/629532",
13672,"Acrocephalus stentoreus amyae","Baker, ECS, 1922",,,,"Acrocephalus stentoreus",7535,16836,"https://www.inaturalist.org/taxa/629533",
13671,"Acrocephalus stentoreus brunnescens","(Jerdon, 1839)","PS","Indian Reed Warbler A. brunnescens is a potential split from western Palearctic stentoreus (Rasmussen & Anderton 2012)",,"Acrocephalus stentoreus",7535,16837,"https://www.inaturalist.org/taxa/629534",
13676,"Acrocephalus stentoreus celebensis","Heinroth, 1903",,,,"Acrocephalus stentoreus",7535,16838,"https://www.inaturalist.org/taxa/629535",
13675,"Acrocephalus stentoreus harterti","Salomonsen, 1928",,,,"Acrocephalus stentoreus",7535,16839,"https://www.inaturalist.org/taxa/629536",
13677,"Acrocephalus stentoreus lentecaptus","Hartert, 1924",,,,"Acrocephalus stentoreus",7535,16840,"https://www.inaturalist.org/taxa/629537",
13670,"Acrocephalus stentoreus levantinus","Roselaar, 1994",,,,"Acrocephalus stentoreus",7535,16841,"https://www.inaturalist.org/taxa/629538",
13673,"Acrocephalus stentoreus meridionalis","(Legge, 1875)",,,,"Acrocephalus stentoreus",7535,16842,"https://www.inaturalist.org/taxa/629539",
13674,"Acrocephalus stentoreus siebersi","Salomonsen, 1928",,,,"Acrocephalus stentoreus",7535,16843,"https://www.inaturalist.org/taxa/629540",
13669,"Acrocephalus stentoreus stentoreus","(Hemprich & Ehrenberg, 1833)",,,,"Acrocephalus stentoreus",7535,16844,"https://www.inaturalist.org/taxa/629541",
8353,"Acropternis orthonyx infuscatus","Salvadori & Festa, 1899",,,,"Acropternis orthonyx",5135,16845,"https://www.inaturalist.org/taxa/629542",
8352,"Acropternis orthonyx orthonyx","(Lafresnaye, 1843)",,,,"Acropternis orthonyx",5135,16846,"https://www.inaturalist.org/taxa/629543",
4828,"Actenoides bougainvillei bougainvillei","(Rothschild, 1904)",,,,"Actenoides bougainvillei",3231,16194,"https://www.inaturalist.org/taxa/568686",
4829,"Actenoides bougainvillei excelsus","(Mayr, 1941)",,,,"Actenoides bougainvillei",3231,16195,"https://www.inaturalist.org/taxa/568687",
4834,"Actenoides concretus borneanus","(Chasen & Kloss, 1930)",,,,"Actenoides concretus",3234,16847,"https://www.inaturalist.org/taxa/629544",
4833,"Actenoides concretus concretus","(Temminck, 1825)",,,,"Actenoides concretus",3234,16848,"https://www.inaturalist.org/taxa/629545",
4832,"Actenoides concretus peristephes","(Deignan, 1946)",,,,"Actenoides concretus",3234,16849,"https://www.inaturalist.org/taxa/629546",
4830,"Actenoides lindsayi lindsayi","(Vigors, 1831)",,,,"Actenoides lindsayi",3232,16850,"https://www.inaturalist.org/taxa/629547",
4831,"Actenoides lindsayi moseleyi","Steere, 1890",,,,"Actenoides lindsayi",3232,16851,"https://www.inaturalist.org/taxa/629548",
4824,"Actenoides monachus capucinus","(Meyer, AB & Wiglesworth, 1896)",,,,"Actenoides monachus",3229,15952,"https://www.inaturalist.org/taxa/558812",
4823,"Actenoides monachus monachus","(Bonaparte, 1850)",,,,"Actenoides monachus",3229,16852,"https://www.inaturalist.org/taxa/629551",
4826,"Actenoides princeps erythrorhamphus","(Stresemann, 1931)",,,,"Actenoides princeps",3230,16853,"https://www.inaturalist.org/taxa/629552",
4825,"Actenoides princeps princeps","(Reichenbach, 1851)",,,,"Actenoides princeps",3230,16854,"https://www.inaturalist.org/taxa/629553",
4827,"Actenoides princeps regalis","(Stresemann, 1932)",,,,"Actenoides princeps",3230,16855,"https://www.inaturalist.org/taxa/629554",
14910,"Actinodura egertoni egertoni","Gould, 1836",,,,"Actinodura egertoni",8146,16864,"https://www.inaturalist.org/taxa/629563",
14912,"Actinodura egertoni khasiana","Godwin-Austen, 1876",,,,"Actinodura egertoni",8146,16865,"https://www.inaturalist.org/taxa/629564",
14911,"Actinodura egertoni lewisi","Ripley, 1948",,,,"Actinodura egertoni",8146,16866,"https://www.inaturalist.org/taxa/629565",
14913,"Actinodura egertoni ripponi","Ogilvie-Grant & La Touche, 1907",,,,"Actinodura egertoni",8146,16867,"https://www.inaturalist.org/taxa/629566",
14915,"Actinodura ramsayi radcliffei","Harington, 1910",,,,"Actinodura ramsayi",8147,16870,"https://www.inaturalist.org/taxa/629570",
14916,"Actinodura ramsayi ramsayi","Walden, 1875",,,,"Actinodura ramsayi",8147,16871,"https://www.inaturalist.org/taxa/629571",
14914,"Actinodura ramsayi yunnanensis","Bangs & Phillips, JC, 1914",,,,"Actinodura ramsayi",8147,16872,"https://www.inaturalist.org/taxa/629572",
14922,"Actinodura souliei griseinucha","Delacour & Jabouille, 1930",,,,"Actinodura souliei",8151,16873,"https://www.inaturalist.org/taxa/629573",
14921,"Actinodura souliei souliei","Oustalet, 1897",,,,"Actinodura souliei",8151,16874,"https://www.inaturalist.org/taxa/629574",
14917,"Actinodura waldeni daflaensis","Godwin-Austen, 1875",,,,"Actinodura waldeni",8150,16882,"https://www.inaturalist.org/taxa/629582",
14919,"Actinodura waldeni poliotis","(Rippon, 1905)",,,,"Actinodura waldeni",8150,16883,"https://www.inaturalist.org/taxa/629583",
14920,"Actinodura waldeni saturatior","(Rothschild, 1921)",,,,"Actinodura waldeni",8150,16884,"https://www.inaturalist.org/taxa/629584",
14918,"Actinodura waldeni waldeni","Godwin-Austen, 1874",,,,"Actinodura waldeni",8150,16885,"https://www.inaturalist.org/taxa/629585",
4457,"Adelomyia melanogenys aeneosticta","Simon, 1889",,,,"Adelomyia melanogenys",3012,16886,"https://www.inaturalist.org/taxa/629587",
4453,"Adelomyia melanogenys cervina","Gould, 1872",,,,"Adelomyia melanogenys",3012,16887,"https://www.inaturalist.org/taxa/629588",
4459,"Adelomyia melanogenys chlorospila","Gould, 1872",,,,"Adelomyia melanogenys",3012,16888,"https://www.inaturalist.org/taxa/629589",
4454,"Adelomyia melanogenys connectens","Meyer de Schauensee, 1945",,,,"Adelomyia melanogenys",3012,16889,"https://www.inaturalist.org/taxa/629590",
4456,"Adelomyia melanogenys debellardiana","Aveledo & Perez, 1994",,,,"Adelomyia melanogenys",3012,16890,"https://www.inaturalist.org/taxa/629591",
4460,"Adelomyia melanogenys inornata","(Gould, 1846)",,,,"Adelomyia melanogenys",3012,16891,"https://www.inaturalist.org/taxa/629592",
4458,"Adelomyia melanogenys maculata","Gould, 1861",,,,"Adelomyia melanogenys",3012,16892,"https://www.inaturalist.org/taxa/629593",
4455,"Adelomyia melanogenys melanogenys","(Fraser, 1840)",,,,"Adelomyia melanogenys",3012,16893,"https://www.inaturalist.org/taxa/629594",
1065,"Aechmophorus clarkii clarkii","(Lawrence, 1858)",,,,"Aechmophorus clarkii",520,16895,"https://www.inaturalist.org/taxa/629596",
1066,"Aechmophorus clarkii transitionalis","Dickerman, 1986",,,,"Aechmophorus clarkii",520,16896,"https://www.inaturalist.org/taxa/629597",
1064,"Aechmophorus occidentalis ephemeralis","Dickerman, 1986",,,,"Aechmophorus occidentalis",519,16897,"https://www.inaturalist.org/taxa/629598",
1063,"Aechmophorus occidentalis occidentalis","(Lawrence, 1858)",,,,"Aechmophorus occidentalis",519,16898,"https://www.inaturalist.org/taxa/629599",
13499,"Aegithalos bonvaloti bonvaloti","(Oustalet, 1892)",,,,"Aegithalos bonvaloti",7468,,,
13500,"Aegithalos bonvaloti obscuratus","(Mayr, 1940)",,,,"Aegithalos bonvaloti",7468,,,
13486,"Aegithalos caudatus alpinus","(Hablizl, 1783)",,,,"Aegithalos caudatus",7462,16899,"https://www.inaturalist.org/taxa/629600",
13477,"Aegithalos caudatus aremoricus","Whistler, 1929",,,,"Aegithalos caudatus",7462,16900,"https://www.inaturalist.org/taxa/629601",
13474,"Aegithalos caudatus caudatus","(Linnaeus, 1758)",,,,"Aegithalos caudatus",7462,16901,"https://www.inaturalist.org/taxa/629602",
13476,"Aegithalos caudatus europaeus","(Hermann, 1804)",,,,"Aegithalos caudatus",7462,14413,"https://www.inaturalist.org/taxa/367879",
13479,"Aegithalos caudatus irbii","(Sharpe & Dresser, 1871)",,,,"Aegithalos caudatus",7462,16902,"https://www.inaturalist.org/taxa/629603",
13480,"Aegithalos caudatus italiae","Jourdain, 1910",,,,"Aegithalos caudatus",7462,16903,"https://www.inaturalist.org/taxa/629604",
13489,"Aegithalos caudatus kiusiuensis","Kuroda, 1923",,,,"Aegithalos caudatus",7462,16904,"https://www.inaturalist.org/taxa/629605",
13482,"Aegithalos caudatus macedonicus","(Salvadori & Dresser, 1892)",,,,"Aegithalos caudatus",7462,16905,"https://www.inaturalist.org/taxa/629606",
13490,"Aegithalos caudatus magnus","(Clark, AH, 1907)",,,,"Aegithalos caudatus",7462,16906,"https://www.inaturalist.org/taxa/629607",
